epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.552212106323243,257.80722257909326,0.004834375,0.0
1,val,5.561473373413086,260.20593453615913,0.00375,0.0
2,train,5.522317549133301,250.21424957110312,0.01770625,0.0
2,val,5.543955490112305,255.68737073023362,0.015875,0.0
3,train,5.271954174804687,194.79625668051668,0.058484375,0.0
3,val,5.353914978027344,211.4344408357901,0.0524375,0.0
4,train,3.0294179775238037,20.685189839742858,0.460315625,0.0
4,val,3.1490227127075197,23.313269681968073,0.4375,0.0
5,train,0.12430345941781998,1.132359444003947,0.99455625,0.91795
5,val,0.1555680413246155,1.168321427500374,0.9885,0.8365
6,train,0.02436802960038185,1.0246673564234043,0.999884375,0.99815
6,val,0.03722681939601898,1.0379284164375313,0.997875,0.9665
7,train,0.01132151621878147,1.0113858471287873,0.999996875,0.99995
7,val,0.019286551058292387,1.0194737380446801,0.9990625,0.985
8,train,0.007126374903321266,1.0071518279396554,1.0,1.0
8,val,0.01323129141330719,1.0133192122905212,0.99925,0.988
9,train,0.0050686087995767595,1.005081475927452,1.0,1.0
9,val,0.010102469176054,1.0101536713954726,0.99934375,0.9895
10,train,0.0038194172006100415,1.003826720469603,1.0,1.0
10,val,0.00800811356306076,1.0080402642693458,0.9994375,0.991
11,train,0.002996973755210638,1.0030014691708145,1.0,1.0
11,val,0.006699926495552063,1.0067224212126638,0.9995,0.992
12,train,0.0024165260937064888,1.0024194482462325,1.0,1.0
12,val,0.005701706528663635,1.0057179921946502,0.9995625,0.993
13,train,0.0019913124319165944,1.0019932964112064,1.0,1.0
13,val,0.004979928746819496,1.0049923492010813,0.9995,0.992
14,train,0.0016650632755830883,1.0016664502631394,1.0,1.0
14,val,0.004330752164125443,1.0043401434234571,0.9995625,0.993
15,train,0.0014124391365796327,1.001413437098535,1.0,1.0
15,val,0.003892641574144363,1.0039002277435756,0.99959375,0.9935
16,train,0.001209485163167119,1.0012102168853196,1.0,1.0
16,val,0.0035013719350099563,1.0035075088982301,0.999625,0.994
17,train,0.00104559225756675,1.001046139079719,1.0,1.0
17,val,0.00317549891769886,1.0031805461554724,0.999625,0.994
18,train,0.0009104056821204722,1.0009108202271653,1.0,1.0
18,val,0.002890716627240181,1.0028948987773825,0.9996875,0.995
19,train,0.0007974562137387693,1.000797774266484,1.0,1.0
19,val,0.0026422597244381905,1.0026457535692013,0.99971875,0.9955
20,train,0.0007026346469298005,1.000702881552478,1.0,1.0
20,val,0.002443967178463936,1.0024469561006952,0.99971875,0.9955
