experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,num_parameters_trainable,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok
tiny_shakespeare_mamba2_4layers_random_windows,42,cuda:0,NVIDIA H100 80GB HBM3,10,10,False,1.63567795,1702401,0.691643,24.802414,57.132059,83.804716,1.870243,2026-05-03T22:55:20.138559+00:00,random_windows,,,
