epoch,split,loss,perplexity,bpc
1,train,3.0877501487731935,21.927688400349915,4.454681827139246
1,val,2.4898972883560764,12.060037350565704,3.592162470234189
2,train,2.2642722129821777,9.62411774371777,3.2666542928920665
2,val,2.167238468664674,8.734131129778158,3.1266641911663164
3,train,2.0056405067443848,7.430851883581795,2.8935276128861513
3,val,2.0019744150052667,7.403659574083294,2.888238560514682
4,train,1.8423975070317586,6.311652366630732,2.6580177467409074
4,val,1.8986513329967967,6.676883474821145,2.7391748624916987
5,train,1.7250592390696207,5.612853520065295,2.4887344094454305
5,val,1.8170776738342693,6.153848594596942,2.621488948950754
6,train,1.6344925085703532,5.1268555014828845,2.3580742364846103
6,val,1.7645455556325294,5.838918291539163,2.5457011225337105
7,train,1.5726271629333497,4.81929264398632,2.2688214091312235
7,val,1.7179063314812397,5.572848544045449,2.478414945139736
8,train,1.527014954884847,4.604411910797395,2.203016902775653
8,val,1.6838787844845986,5.386408220922057,2.429323571834066
9,train,1.4884774923324584,4.430345147104818,2.147419096662878
9,val,1.658841881795377,5.253223466446199,2.3932029564851063
10,train,1.4643744389216105,4.3248369442495855,2.112645741036766
10,val,1.6356779499454333,5.132936691853593,2.3597844668777026
