epoch,split,loss,perplexity,bpc
1,train,3.0466594537099203,21.044925321684545,4.395400485144781
1,val,2.4915513949104415,12.08000244503782,3.5945488415572733
2,train,2.2647104104359945,9.628335931740429,3.267286478185618
2,val,2.1520503423234314,8.602478352988145,3.1047523566134108
3,train,1.97945503393809,7.238797011347527,2.8557499611251775
3,val,1.9703723121008063,7.173346715022199,2.8426463633727543
4,train,1.7994396527608236,6.046258510742363,2.596042663416999
4,val,1.8660990481684667,6.4630351710159575,2.692211842600262
5,train,1.67719247341156,5.350513156503169,2.419677264007152
5,val,1.7841822062359165,5.95470823256549,2.5740308209788867
6,train,1.5857258160909018,4.882834132245757,2.2877187710839486
6,val,1.7260414897809306,5.618369458001349,2.490151497675547
7,train,1.516347606976827,4.555556091328729,2.1876271728493153
7,val,1.673414402956852,5.33033667890561,2.414226660498016
8,train,1.4661078453063965,4.3323401453915515,2.115146517831942
8,val,1.6353658343630977,5.131334872318345,2.359334179274883
9,train,1.4260794878005982,4.162348623009043,2.0573978049633963
9,val,1.6076510757681366,4.991073793881326,2.3193502344904977
10,train,1.3966049830118814,4.041455838043796,2.0148750830720563
10,val,1.5835568398053628,4.872254858051598,2.2845895997529957
