experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,num_parameters_trainable,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,dataset,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,42,cuda:0,NVIDIA H100 80GB HBM3,10,10,False,1.58355684,2800865,0.796785,42.079538,200.228112,243.810097,1.502447,2026-05-05T16:16:30.903950+00:00,tiny_shakespeare,random_windows,,,
