epoch,split,loss,perplexity,bpc
1,train,2.5121477286020917,12.331386110786477,3.6242630700347114
1,val,2.1582749569416046,8.656192466892945,3.113732577254494
2,train,2.0306366125742596,7.618935125126528,2.929589370808448
2,val,1.9477533385753631,7.0129142246659555,2.8100140824375988
3,train,1.8614502429962159,6.433059509175026,2.6855050344321967
3,val,1.8057075464725494,6.084274833114704,2.6050853225917243
4,train,1.7448898156483967,5.72527060543653,2.5173438839335995
4,val,1.7044194020032883,5.4981925007766925,2.4589574188650767
5,train,1.6606186151504516,5.262565340352658,2.3957662408854548
5,val,1.6297095255851746,5.102392388814368,2.3511738506512367
6,train,1.5959863821665445,4.9331926863235465,2.302521638877992
6,val,1.5691842712163926,4.802728871260266,2.263854366324852
7,train,1.5544707616170248,4.732581198639556,2.2426272589917717
7,val,1.5236511598825455,4.588949633568537,2.1981639724072655
8,train,1.5133423248926798,4.541885911885584,2.1832914672900436
8,val,1.495340892791748,4.460856967669172,2.15732089046913
9,train,1.4891930262247721,4.433516343626213,2.1484513938609067
9,val,1.4715349547863006,4.355916146568199,2.122976181764961
10,train,1.4707759936650595,4.352611429799972,2.1218812323191187
10,val,1.4526462082266807,4.274410543099534,2.0957254807747887
