epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.552461389923096,257.87149770264017,0.00440625,0.0
1,val,5.55999526977539,259.82160730548304,0.003875,0.0
2,train,5.513296207427978,247.9671325713749,0.008115625,0.0
2,val,5.564023986816406,260.87046640208627,0.00378125,0.0
3,train,5.368196410369873,214.4756925217714,0.02655625,0.0
3,val,5.592905197143555,268.5145754333566,0.0034375,0.0
4,train,4.955247647094726,141.91774753934317,0.0946625,0.0
4,val,5.6936580810546875,296.978005663276,0.0036875,0.0
5,train,4.408741173553467,82.16596568436414,0.201653125,0.0
5,val,5.85198551940918,347.9245059827784,0.0038125,0.0
