epoch,split,loss,perplexity,bpc
1,train,3.031184991200765,20.721773165199654,4.3730755548224005
1,val,2.4729593721748264,11.857485692811107,3.5677262225565065
2,train,2.2572471618652346,9.556744751050115,3.256519286483661
2,val,2.1473519990470846,8.562155755535612,3.0979740800682314
3,train,1.98313250541687,7.265466488963035,2.861055430990624
3,val,1.9764084266034523,7.216776799780131,2.8513546358319597
4,train,1.7993751366933186,6.045868442503101,2.5959495864063515
4,val,1.866498648095603,6.46561831547717,2.692788343433481
5,train,1.6714156945546468,5.319693530017587,2.4113431337979714
5,val,1.7833669747232446,5.949855744984679,2.5728546905183785
6,train,1.5739617347717285,4.825728629917427,2.270746789304163
6,val,1.7206500033705099,5.588159606600069,2.482373226968213
7,train,1.5056355317433676,4.507017072705434,2.172172915032374
7,val,1.6675021914534203,5.2989155767013925,2.4056971422813285
8,train,1.4511765400568644,4.268133191921105,2.0936051977944423
8,val,1.6272206442368795,5.089708929925634,2.3475831538726903
9,train,1.409205190340678,4.092701192562552,2.033053339699484
9,val,1.5997499114307554,4.951793882481718,2.307951263883709
10,train,1.3765820264816284,3.9613387110425817,1.985988062981925
10,val,1.5754530140154912,4.832930507529858,2.2728982504737196
