experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,best_val_bpc,final_val_loss,final_val_bpc,num_parameters_trainable,train_max_steps,eval_max_batches,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,dataset,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok,status
text8_smoke_quick,42,cuda:0,NVIDIA H100 80GB HBM3,3,2,False,2.14539626,3.09515254,2.14539626,3.09515254,1682907,20,10,23.53846,15.072295,0.055388,15.351238,0.223556,2026-05-10T22:19:49.161730+00:00,text8,random_windows,,,,ok
