experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,num_parameters_trainable,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,dataset,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok
text8_multiscale_mamba2_ctx512,42,cuda:0,NVIDIA H100 80GB HBM3,1,1,False,3.52137628,2649531,15.629023,0.000686,12552.288396,12552.582554,0.293472,2026-05-05T18:21:22.835519+00:00,text8,random_windows,,,
