epoch,split,loss,perplexity,bpc
1,train,3.0250149726867677,20.594313061086268,4.364174099710063
1,val,2.4689857242480953,11.810461709623503,3.561993460398373
2,train,2.253135251998901,9.517528959173399,3.2505870545109197
2,val,2.1479230716211313,8.56704676428987,3.098797963638796
3,train,1.9806262016296388,7.247279822960735,2.857439598945824
3,val,1.9760894866084435,7.214475448039694,2.850894502682819
4,train,1.7960235198338828,6.025638927629903,2.5911142253842834
4,val,1.8643747915157283,6.451900841604817,2.6897242660781364
5,train,1.668153174718221,5.302366205092226,2.406636312609158
5,val,1.7811394175340982,5.936616851715787,2.5696410048083003
6,train,1.5710486094156901,4.8116911339042385,2.2665440377995183
6,val,1.7189859054286116,5.578868094836716,2.479972441119883
7,train,1.5033616224924724,4.4967801681967625,2.168892357432676
7,val,1.66590698046924,5.290469426855773,2.40339573930528
8,train,1.4484528223673503,4.256523819548659,2.089675703790999
8,val,1.6256644417561419,5.081794472109342,2.345338028271111
9,train,1.405575728416443,4.077873813397677,2.027817132980295
9,val,1.5976770316192341,4.94154004007495,2.304960730459269
10,train,1.3723886966705323,3.9447622908222484,1.979938366858645
10,val,1.5730486135105861,4.821324165715932,2.269429433788982
