epoch,split,loss,perplexity,bpc
1,train,3.321468146642049,27.700989834215537,4.791865623631141
1,val,2.7241259561462967,15.243084977928335,3.930083007689168
2,train,2.4929776986440024,12.09724449090078,3.596606562880483
2,val,2.3427335498016197,10.409653011072159,3.3798500744229942
3,train,2.1906136830647784,8.940698186543132,3.1603874970610635
3,val,2.1359048477536526,8.464702309541405,3.0814593316648913
4,train,1.9970613718032837,7.367374283331391,2.8811505374515076
4,val,2.0029091109126322,7.410582979522025,2.8895870416649774
5,train,1.848631993929545,6.351125199187428,2.667012210070831
5,val,1.910046823746417,6.753405010851785,2.755615080484672
6,train,1.734817369778951,5.667892580801441,2.502812416228128
6,val,1.8392203271900294,6.29163093465066,2.653434045139232
7,train,1.6486935536066691,5.200181628872245,2.378562013733944
7,val,1.7818619574642391,5.940907844461218,2.570683409582359
8,train,1.5882226626078289,4.89504105270326,2.29132095917178
8,val,1.7359188899547244,5.674139318655578,2.5044015739231553
9,train,1.5313848892847697,4.624576916584249,2.2093213854634315
9,val,1.701685817040865,5.483183248315842,2.45501368939594
10,train,1.4968440691630045,4.467567464725282,2.1594895155655234
10,val,1.6682282277075862,5.302764178460985,2.406744591184719
