model_name,experiment_name,config_path,backbone,fusion,stride,block_size,batch_size,batch_size_requested,batch_size_effective,vocab_size,d_model,num_parameters_trainable,device,cuda_device_name,forward_latency_ms_mean,forward_latency_ms_std,forward_latency_ms_p50,forward_latency_ms_p95,tokens_per_second,max_cuda_memory_mb,status
archeval_timing_mamba2_split_ts_75slow_25fast,archeval_timing_mamba2_split_ts_75slow_25fast,configs/TinyShakespeare/benchmark_lm_mamba2_split_ts_75slow_25fast.yaml,mamba2_lm,,,1024,1,1,1,65,256,1702401,cuda:0,NVIDIA H100 80GB HBM3,2.291225,0.064422,2.278758,2.35078,446922.5542,52.5127,ok
archeval_timing_mamba2_split_ts_75slow_25fast,archeval_timing_mamba2_split_ts_75slow_25fast,configs/TinyShakespeare/benchmark_lm_mamba2_split_ts_75slow_25fast.yaml,mamba2_lm,,,1024,8,8,8,65,256,1702401,cuda:0,NVIDIA H100 80GB HBM3,2.374806,0.100824,2.354398,2.599494,3449544.7771,150.5947,ok
archeval_timing_mamba2_split_ts_75slow_25fast,archeval_timing_mamba2_split_ts_75slow_25fast,configs/TinyShakespeare/benchmark_lm_mamba2_split_ts_75slow_25fast.yaml,mamba2_lm,,,1024,16,16,16,65,256,1702401,cuda:0,NVIDIA H100 80GB HBM3,2.828655,0.0266,2.82352,2.851442,5792152.7474,263.6885,ok
