model_name,experiment_name,config_path,backbone,fusion,stride,block_size,batch_size,batch_size_requested,batch_size_effective,vocab_size,d_model,num_parameters_trainable,device,cuda_device_name,forward_latency_ms_mean,forward_latency_ms_std,forward_latency_ms_p50,forward_latency_ms_p95,tokens_per_second,max_cuda_memory_mb,status
archeval_timing_mamba2_split_ts_50_50,archeval_timing_mamba2_split_ts_50_50,configs/TinyShakespeare/benchmark_lm_mamba2_split_ts_50_50.yaml,mamba2_lm,,,1024,1,1,1,65,256,1702401,cuda:0,NVIDIA H100 80GB HBM3,2.231068,0.068019,2.219733,2.355095,458973.0166,52.5127,ok
archeval_timing_mamba2_split_ts_50_50,archeval_timing_mamba2_split_ts_50_50,configs/TinyShakespeare/benchmark_lm_mamba2_split_ts_50_50.yaml,mamba2_lm,,,1024,8,8,8,65,256,1702401,cuda:0,NVIDIA H100 80GB HBM3,2.305573,0.083162,2.292063,2.363334,3553129.8551,150.5947,ok
archeval_timing_mamba2_split_ts_50_50,archeval_timing_mamba2_split_ts_50_50,configs/TinyShakespeare/benchmark_lm_mamba2_split_ts_50_50.yaml,mamba2_lm,,,1024,16,16,16,65,256,1702401,cuda:0,NVIDIA H100 80GB HBM3,2.825718,0.032241,2.821136,2.848362,5798172.5865,263.6885,ok
