model_name,experiment_name,config_path,backbone,fusion,stride,block_size,batch_size,batch_size_requested,batch_size_effective,vocab_size,d_model,num_parameters_trainable,device,cuda_device_name,forward_latency_ms_mean,forward_latency_ms_std,forward_latency_ms_p50,forward_latency_ms_p95,tokens_per_second,max_cuda_memory_mb,status
archeval_timing_transformer_param_match,archeval_timing_transformer_param_match,configs/TinyShakespeare/benchmark_lm_transformer_param_match.yaml,transformer_lm,,,1024,1,1,1,65,232,2863873,cuda:0,NVIDIA H100 80GB HBM3,1.168946,0.035076,1.159318,1.206609,876002.9732,104.3901,ok
archeval_timing_transformer_param_match,archeval_timing_transformer_param_match,configs/TinyShakespeare/benchmark_lm_transformer_param_match.yaml,transformer_lm,,,1024,8,8,8,65,232,2863873,cuda:0,NVIDIA H100 80GB HBM3,4.698661,0.027808,4.691821,4.735739,1743475.5364,506.7847,ok
archeval_timing_transformer_param_match,archeval_timing_transformer_param_match,configs/TinyShakespeare/benchmark_lm_transformer_param_match.yaml,transformer_lm,,,1024,16,16,16,65,232,2863873,cuda:0,NVIDIA H100 80GB HBM3,8.889937,0.021876,8.887317,8.904887,1842982.5985,966.6284,ok
