model_name,experiment_name,config_path,backbone,fusion,stride,block_size,batch_size,batch_size_requested,batch_size_effective,vocab_size,d_model,num_parameters_trainable,device,cuda_device_name,forward_latency_ms_mean,forward_latency_ms_std,forward_latency_ms_p50,forward_latency_ms_p95,tokens_per_second,max_cuda_memory_mb,status
archeval_timing_ms_gated_right_init_d_model_128,archeval_timing_ms_gated_right_init_d_model_128,configs/TinyShakespeare/benchmark_lm_ms_gated_stride2_right_init_d_model_128.yaml,multiscale_mamba2_lm,gated,2,1024,1,1,1,65,128,2573825,cuda:0,NVIDIA H100 80GB HBM3,6.538052,0.089277,6.530624,6.762367,156621.5756,54.3491,ok
archeval_timing_ms_gated_right_init_d_model_128,archeval_timing_ms_gated_right_init_d_model_128,configs/TinyShakespeare/benchmark_lm_ms_gated_stride2_right_init_d_model_128.yaml,multiscale_mamba2_lm,gated,2,1024,8,8,8,65,128,2573825,cuda:0,NVIDIA H100 80GB HBM3,6.522472,0.092526,6.521171,6.652958,1255965.5623,141.9312,ok
archeval_timing_ms_gated_right_init_d_model_128,archeval_timing_ms_gated_right_init_d_model_128,configs/TinyShakespeare/benchmark_lm_ms_gated_stride2_right_init_d_model_128.yaml,multiscale_mamba2_lm,gated,2,1024,16,16,16,65,128,2573825,cuda:0,NVIDIA H100 80GB HBM3,6.679235,0.12157,6.665284,6.869182,2452975.6824,243.0249,ok
