model_name,experiment_name,config_path,backbone,fusion,stride,block_size,batch_size,batch_size_requested,batch_size_effective,vocab_size,d_model,num_parameters_trainable,device,cuda_device_name,forward_latency_ms_mean,forward_latency_ms_std,forward_latency_ms_p50,forward_latency_ms_p95,tokens_per_second,max_cuda_memory_mb,status
archeval_timing_transformer_latency_match,archeval_timing_transformer_latency_match,configs/TinyShakespeare/benchmark_lm_transformer_latency_match.yaml,transformer_lm,,,1024,1,1,1,65,192,1556609,cuda:0,NVIDIA H100 80GB HBM3,0.80597,0.032961,0.797726,0.824516,1270518.6039,52.71,ok
archeval_timing_transformer_latency_match,archeval_timing_transformer_latency_match,configs/TinyShakespeare/benchmark_lm_transformer_latency_match.yaml,transformer_lm,,,1024,8,8,8,65,192,1556609,cuda:0,NVIDIA H100 80GB HBM3,2.291177,0.030709,2.2942,2.316605,3575455.1349,120.0146,ok
archeval_timing_transformer_latency_match,archeval_timing_transformer_latency_match,configs/TinyShakespeare/benchmark_lm_transformer_latency_match.yaml,transformer_lm,,,1024,16,16,16,65,192,1556609,cuda:0,NVIDIA H100 80GB HBM3,3.859684,0.041265,3.874259,3.901109,4244907.4015,198.0771,ok
