model_name,experiment_name,config_path,backbone,fusion,stride,block_size,batch_size,batch_size_requested,batch_size_effective,vocab_size,d_model,num_parameters_trainable,device,cuda_device_name,forward_latency_ms_mean,forward_latency_ms_std,forward_latency_ms_p50,forward_latency_ms_p95,tokens_per_second,max_cuda_memory_mb,status
archeval_timing_mamba2_split_ts_slow_veryslow_rep3,archeval_timing_mamba2_split_ts_slow_veryslow_rep3,configs/TinyShakespeare/benchmark_lm_mamba2_split_ts_slow_veryslow.yaml,mamba2_lm,,,1024,1,1,1,65,256,1702401,cuda:0,NVIDIA H100 80GB HBM3,2.268094,0.064935,2.253819,2.38654,451480.3223,52.5127,ok
archeval_timing_mamba2_split_ts_slow_veryslow_rep3,archeval_timing_mamba2_split_ts_slow_veryslow_rep3,configs/TinyShakespeare/benchmark_lm_mamba2_split_ts_slow_veryslow.yaml,mamba2_lm,,,1024,8,8,8,65,256,1702401,cuda:0,NVIDIA H100 80GB HBM3,2.367093,0.185955,2.327761,2.630754,3460785.6693,150.5947,ok
archeval_timing_mamba2_split_ts_slow_veryslow_rep3,archeval_timing_mamba2_split_ts_slow_veryslow_rep3,configs/TinyShakespeare/benchmark_lm_mamba2_split_ts_slow_veryslow.yaml,mamba2_lm,,,1024,16,16,16,65,256,1702401,cuda:0,NVIDIA H100 80GB HBM3,2.832132,0.131589,2.813289,2.843544,5785040.9776,263.6885,ok
