model_name,experiment_name,config_path,backbone,fusion,stride,block_size,batch_size,batch_size_requested,batch_size_effective,vocab_size,d_model,num_parameters_trainable,device,cuda_device_name,forward_latency_ms_mean,forward_latency_ms_std,forward_latency_ms_p50,forward_latency_ms_p95,tokens_per_second,max_cuda_memory_mb,status
archeval_timing_ms_gated_right_init_rep1,archeval_timing_ms_gated_right_init_rep1,configs/TinyShakespeare/benchmark_lm_ms_gated_stride2_right_init.yaml,multiscale_mamba2_lm,gated,2,1024,1,1,1,65,256,2669025,cuda:0,NVIDIA H100 80GB HBM3,3.42306,0.064226,3.417999,3.541284,299147.5047,56.2031,ok
archeval_timing_ms_gated_right_init_rep1,archeval_timing_ms_gated_right_init_rep1,configs/TinyShakespeare/benchmark_lm_ms_gated_stride2_right_init.yaml,multiscale_mamba2_lm,gated,2,1024,8,8,8,65,256,2669025,cuda:0,NVIDIA H100 80GB HBM3,3.491953,0.085286,3.482297,3.655659,2345964.9521,154.2852,ok
archeval_timing_ms_gated_right_init_rep1,archeval_timing_ms_gated_right_init_rep1,configs/TinyShakespeare/benchmark_lm_ms_gated_stride2_right_init.yaml,multiscale_mamba2_lm,gated,2,1024,16,16,16,65,256,2669025,cuda:0,NVIDIA H100 80GB HBM3,3.80442,0.060483,3.79573,3.847824,4306569.2103,267.3789,ok
