model_name,experiment_name,config_path,backbone,fusion,stride,block_size,batch_size,batch_size_requested,batch_size_effective,vocab_size,d_model,num_parameters_trainable,device,cuda_device_name,forward_latency_ms_mean,forward_latency_ms_std,forward_latency_ms_p50,forward_latency_ms_p95,tokens_per_second,max_cuda_memory_mb,status
archeval_timing_mamba2_split_ts_50_50_depth_6,archeval_timing_mamba2_split_ts_50_50_depth_6,configs/TinyShakespeare/benchmark_lm_mamba2_split_ts_50_50_depth_6.yaml,mamba2_lm,,,1024,1,1,1,65,256,2536673,cuda:0,NVIDIA H100 80GB HBM3,3.28933,0.073427,3.287401,3.379854,311309.601,55.6982,ok
archeval_timing_mamba2_split_ts_50_50_depth_6,archeval_timing_mamba2_split_ts_50_50_depth_6,configs/TinyShakespeare/benchmark_lm_mamba2_split_ts_50_50_depth_6.yaml,mamba2_lm,,,1024,8,8,8,65,256,2536673,cuda:0,NVIDIA H100 80GB HBM3,3.438265,0.085693,3.428401,3.495519,2382597.2254,153.7803,ok
archeval_timing_mamba2_split_ts_50_50_depth_6,archeval_timing_mamba2_split_ts_50_50_depth_6,configs/TinyShakespeare/benchmark_lm_mamba2_split_ts_50_50_depth_6.yaml,mamba2_lm,,,1024,16,16,16,65,256,2536673,cuda:0,NVIDIA H100 80GB HBM3,4.2328,0.412536,4.15631,4.398788,3870724.171,266.874,ok
