epoch,split,loss,perplexity,bpc
1,train,2.609309275945028,13.589660903587667,3.7644375525514637
1,val,2.2501924480199813,9.489561908040642,3.2463414858042237
2,train,2.1321164766947427,8.43269554132628,3.0759938675251544
2,val,2.041175305247307,7.699653325989367,2.944793490465306
3,train,1.9654553651809692,7.138162320772188,2.835552708435191
3,val,1.907421616077423,6.735699171147198,2.7518277063993106
4,train,1.8422586997350057,6.310776324029634,2.6578174901422424
4,val,1.7984842656850815,6.040484752031003,2.594664331220696
5,train,1.7493258396784463,5.750724458632281,2.5237437138030163
5,val,1.7166683715581894,5.5659538494490235,2.4766289464979323
6,train,1.6781857093175252,5.355830118347147,2.4211102005231213
6,val,1.6558858966827392,5.237717944422564,2.3889383714221624
7,train,1.6296091636021932,5.101880328292412,2.3510290589160956
7,val,1.6013371073007583,4.959659589838947,2.310241103494282
8,train,1.5913449764251708,4.910348792366041,2.2958255058321586
8,val,1.5678660051822662,4.7964017682369535,2.2619525104548455
9,train,1.565104866027832,4.783176502316387,2.257969028689539
9,val,1.5380910992622376,4.655694524428332,2.2189964013410846
10,train,1.5296541611353556,4.616579953416406,2.206824472545145
10,val,1.5140222139358521,4.544974940331719,2.1842723398409833
