epoch,split,loss,perplexity,bpc
1,train,3.095309257507324,22.094070238202324,4.465587315823516
1,val,2.4960237067048388,12.134148972274025,3.6010010236043595
2,train,2.2596766630808514,9.57999110112376,3.2600243158392654
2,val,2.153534712036035,8.61525709314974,3.10689384943663
3,train,1.975256379445394,7.208467519837789,2.8496925831101585
3,val,1.9791020911957233,7.236242581289198,2.8552407723810473
4,train,1.7987818002700806,6.0422822725538925,2.5950935828909674
4,val,1.8709126977968167,6.4942209563692606,2.6991564710476594
5,train,1.671915316581726,5.322352030149806,2.4120639360187575
5,val,1.7900912929657309,5.989999286221896,2.5825558311001724
6,train,1.5805017153422039,4.85739222819643,2.280181986840698
6,val,1.7296984059409635,5.638952977228723,2.495427312484573
7,train,1.5142682552337647,4.546093329444331,2.1846273024013354
7,val,1.6817304734717045,5.3748489617087705,2.4262242141894763
8,train,1.468561307589213,4.342982428416189,2.118686115700369
8,val,1.6413255602724324,5.1620075312396585,2.3679322462893375
9,train,1.4244065920511881,4.15539126877677,2.0549843265617977
9,val,1.6187157496993871,5.046605049050518,2.3353131847001665
10,train,1.3997607946395874,4.054230057283468,2.0194279568573275
10,val,1.592898884133341,4.917984952611895,2.2980673207767346
