epoch,split,loss,perplexity,bpc
1,train,2.5000419934590656,12.183005556506693,3.6067981859775524
1,val,2.1389642391204835,8.490638801419486,3.0858731004179565
2,train,2.0168366988499957,7.514516618019394,2.9096803037137566
2,val,1.9323986310958863,6.906055470099331,2.787861922102657
3,train,1.8466804107030232,6.33874253660758,2.664196670628046
3,val,1.794668540596962,6.017479840938632,2.5891594035586705
4,train,1.7409998178482056,5.703042576896635,2.511731803398195
4,val,1.6954881792068481,5.449305553645145,2.446072388027578
5,train,1.6622237761815388,5.271019388399599,2.3980819987448325
5,val,1.6195168682336807,5.050649597755724,2.336468954436756
6,train,1.5981334924697876,4.943796174524039,2.305619264264722
6,val,1.566485801100731,4.789786321323348,2.259961296871
7,train,1.5612602869669596,4.764822506392536,2.2524224735441125
7,val,1.5313099797964096,4.6242305048684695,2.209213313916059
8,train,1.5183425664901733,4.564653312568596,2.1905052910459943
8,val,1.5014997928142548,4.48841571842982,2.1662063049889317
9,train,1.493410873413086,4.452255730223556,2.154536461082715
9,val,1.4735737918615341,4.364806209519845,2.125917601902581
10,train,1.4719624519348145,4.3577786863868875,2.123592929781116
10,val,1.4563212978839875,4.290148286172762,2.101027514398208
