experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,seed,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_mamba2_depth6_len128_easy_kv16_vocab_512,outputs/MQAR/mqar_mamba2_depth6_len128_easy_kv16_vocab_512,128,16,512,42,mamba2_lm,,,256,2765984,20,20,0.00775692,0.99781250,0.00873310,0.99787500,0.96600000,0.00195312,127.701971,2026-05-05T20:42:48.507678+00:00,ok
