epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.548058653767904,256.7386531740225,0.00495,0.0
1,val,5.561533284505209,260.22152422486704,0.0037083333333333334,0.0
2,train,5.463670024617513,235.9618229119248,0.024804166666666665,0.0
2,val,5.5313792928059895,252.49193126179281,0.02020833333333333,0.0
3,train,5.025019856262207,152.17327767517347,0.08370833333333333,0.0
3,val,5.291582275390625,198.65750774714763,0.06454166666666666,0.0
4,train,4.3499281539917,77.4728966069317,0.1392375,0.0
4,val,4.862683125813802,129.37085512351806,0.07854166666666666,0.0
5,train,2.7122044647216796,15.062443568009726,0.40082083333333335,0.0
5,val,3.305351745605469,27.25812782942056,0.26908333333333334,0.0
6,train,0.38081578369140623,1.463477984064234,0.9237958333333334,0.38985
6,val,0.5990882263183593,1.8204581975854994,0.8550833333333333,0.1485
7,train,0.05513020845254262,1.0566781941507906,0.9924708333333333,0.9138
7,val,0.1280827824274699,1.1366470932080386,0.9702083333333333,0.698
8,train,0.013459876789649328,1.0135508687196448,0.99915,0.9898
8,val,0.05186818679173787,1.0532369028278918,0.9879166666666667,0.8595
9,train,0.004624202920993169,1.0046349110464732,0.9999583333333333,0.9995
9,val,0.02879511801401774,1.029213705524207,0.99275,0.916
10,train,0.0028713240176439286,1.002875450216724,0.9999875,0.99985
10,val,0.024269290765126548,1.024566186956867,0.993625,0.9255
11,train,0.0019388659303387005,1.0019407467462402,1.0,1.0
11,val,0.020064268430074056,1.0202669088722196,0.9944166666666666,0.9345
12,train,0.0015182579604287943,1.0015194110975587,1.0,1.0
12,val,0.018545413573582966,1.01871844776428,0.99475,0.9375
13,train,0.0012293104187895854,1.0012300663305609,1.0,1.0
13,val,0.01772087009747823,1.0178788163180743,0.9950416666666667,0.9415
14,train,0.0010188964950541655,1.0010194157464274,1.0,1.0
14,val,0.01674607006708781,1.0168870714719793,0.99525,0.943
15,train,0.0008566854245960712,1.0008570524843652,1.0,1.0
15,val,0.016352527658144635,1.016486962019432,0.99525,0.9435
16,train,0.0007292875308543443,1.000729553525664,1.0,1.0
16,val,0.015554985404014588,1.0156765939108077,0.9954166666666666,0.945
17,train,0.0006272398950532079,1.0006274366511319,1.0,1.0
17,val,0.015352252006530762,1.0154707032153445,0.9953333333333333,0.944
18,train,0.000543975804001093,1.0005441237856703,1.0,1.0
18,val,0.014793383200963338,1.0149033468699986,0.9955833333333334,0.947
19,train,0.00047467656880617143,1.0004747892455563,1.0,1.0
19,val,0.01459282350540161,1.0146998185741944,0.995625,0.948
20,train,0.0004169317833458384,1.0004170187114825,1.0,1.0
20,val,0.014329087535540262,1.0144322410198885,0.9956666666666667,0.9485
