experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,seed,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_mamba2_depth6_len128_easy_kv12_vocab_512,outputs/MQAR/mqar_mamba2_depth6_len128_easy_kv12_vocab_512,128,12,512,42,mamba2_lm,,,256,2765984,20,20,0.01432909,0.99566667,0.01289187,0.99583333,0.95250000,0.00195312,128.895115,2026-05-05T20:39:08.147035+00:00,ok
