epoch,split,loss,perplexity,bpc
1,train,3.08882950146993,21.951368887457857,4.456239003922198
1,val,2.5011657578897957,12.196704080325798,3.608419435348894
2,train,2.267939313252767,9.659475138433066,3.2719448002668883
2,val,2.1556484518465697,8.633486764649357,3.1099433313790175
3,train,1.981647245089213,7.25468338966215,2.858912653281484
3,val,1.975522901462272,7.210388991185612,2.850077093102196
4,train,1.7944263140360515,6.0160224240110844,2.5888099445004733
4,val,1.8627262508197382,6.441273382806942,2.6873459245913276
5,train,1.6621308962504069,5.270529839216808,2.3979480013287904
5,val,1.7737209888203378,5.892739434770914,2.55893847449177
6,train,1.571152647336324,4.81219175828605,2.266694132791681
6,val,1.7099877710153253,5.5288938644522485,2.4669908772245823
7,train,1.4984403133392334,4.4747044879732325,2.1617924091226164
7,val,1.6663306093124473,5.292711097083654,2.4040069065365524
8,train,1.438659938176473,4.215043611661606,2.0755475583328207
8,val,1.628017111336129,5.093764330415227,2.348732213007009
9,train,1.4013890981674195,4.060836951943549,2.021777102281993
9,val,1.5955589140159194,4.931084354223763,2.301904932696947
10,train,1.3615053176879883,3.9020627270547252,1.9642369699724136
10,val,1.57269016948394,4.819596300558179,2.2689123083693037
