epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.869200547027588,353.96588804205464,0.003565625,0.0
1,val,5.8830702667236325,358.90949969551957,0.0024375,0.0
2,train,5.83787340927124,343.04903950743005,0.009428125,0.0
2,val,5.87588200378418,356.3388142907271,0.00759375,0.0
3,train,5.724742214202881,306.35428128072897,0.02525625,0.0
3,val,5.855569580078125,349.1737258230452,0.0198125,0.0
4,train,5.490747579956055,242.43838120272738,0.04885,0.0
4,val,5.837681060791016,342.983060891685,0.03434375,0.0
5,train,5.152343473052978,172.83605272329538,0.07970625,0.0
5,val,5.854607727050781,348.8380334870189,0.04246875,0.0
6,train,4.751999507141114,115.81562733822537,0.129071875,0.0
6,val,5.901344207763672,365.52848400358255,0.03771875,0.0
7,train,4.318348162841797,75.06453144404558,0.1925125,0.0
7,val,5.9140241394042965,370.19286974453297,0.03790625,0.0
8,train,3.627179545211792,37.60659918412383,0.315596875,0.0
8,val,5.342821899414062,209.101943171037,0.094375,0.0
9,train,1.384456909942627,3.992656943610734,0.751184375,0.00825
9,val,2.3637269439697266,10.630496981293946,0.51090625,0.0
10,train,0.2823592472553253,1.326255087914928,0.957621875,0.5085
10,val,0.6506553382873536,1.9167965676820102,0.855125,0.077
11,train,0.0836019548535347,1.0871960545569868,0.992009375,0.8805
11,val,0.28025039863586426,1.3234611637207534,0.9326875,0.326
12,train,0.030622272425889968,1.0310959569453522,0.99959375,0.9935
12,val,0.16747913026809694,1.1823206152131798,0.95925,0.512
13,train,0.015802357321977614,1.0159278748565168,0.999996875,0.99995
13,val,0.1302469244003296,1.1391096225612385,0.96746875,0.585
14,train,0.010478658357262612,1.0105337517645887,1.0,1.0
14,val,0.11305252814292907,1.1196907466794623,0.97103125,0.6255
15,train,0.0077938360556960105,1.0078242870545508,1.0,1.0
15,val,0.10272328305244446,1.108184713152833,0.97290625,0.6455
16,train,0.006078447930514813,1.0060969591826914,1.0,1.0
16,val,0.09403348898887634,1.0985965361883159,0.97559375,0.674
17,train,0.004883557575941086,1.0048955015783991,1.0,1.0
17,val,0.08828989386558533,1.092304728574996,0.9764375,0.684
18,train,0.004025589688867331,1.0040337032586866,1.0,1.0
18,val,0.08074852228164672,1.0840982357333422,0.9786875,0.7075
19,train,0.003392287236824632,1.0033980475548827,1.0,1.0
19,val,0.07689176630973817,1.0799251857788996,0.980125,0.726
20,train,0.0028985300596803426,1.0029027348595319,1.0,1.0
20,val,0.07244588255882263,1.0751346209811459,0.98078125,0.731
