experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,min_query_pos,seed,lr,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,test_loss_ckpt_answer_loss,test_loss_ckpt_answer_accuracy,test_loss_ckpt_exact_match,test_acc_ckpt_answer_loss,test_acc_ckpt_answer_accuracy,test_acc_ckpt_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_fail_mamba2_slow_init_v640_seed48,outputs/MQARFailureSweep/mqar_fail_mamba2_slow_init_v640_seed48,128,16,640,,48,0.0003,mamba2_lm,,,256,1997376,20,20,0.00928303,0.99768750,0.00841180,0.99803125,0.96950000,0.00841180,0.99803125,0.96950000,0.00885061,0.99781250,0.96600000,0.00156250,112.95696,2026-05-09T11:25:45.054891+00:00,ok
