epoch,split,loss,perplexity,bpc
1,train,2.5759828885396323,13.144230124599003,3.716357738710955
1,val,2.2112542610168457,9.127157054040426,3.190165556513593
2,train,2.085815676053365,8.05115593919985,3.0091959320506505
2,val,2.0005752885341646,7.393308161146713,2.8862200476932465
3,train,1.9226977348327636,6.839384449575603,2.7738664871716714
3,val,1.8654166654348374,6.458626411810073,2.6912273724144664
4,train,1.8028735717137654,6.067056561409773,2.6009967612612224
4,val,1.7649132127761842,5.841065406237107,2.546231539671609
5,train,1.7140411218007405,5.551349891071386,2.472838626301684
5,val,1.686991585612297,5.403201161488913,2.43381439458427
6,train,1.6498265186945598,5.206076591871514,2.3801965368477442
6,val,1.6209901837110519,5.0580962822896485,2.3385944993696244
7,train,1.611669659614563,5.011171196909221,2.3251478254771336
7,val,1.5796163866519928,4.853093742564291,2.2789047275297736
8,train,1.5664100488026937,4.7894234977449335,2.2598520094062855
8,val,1.5416727377176285,4.672399436593746,2.224163613378934
9,train,1.5419275919596354,4.673590369161174,2.224531290330027
9,val,1.5160371103286743,4.5541418260055835,2.1871792208748126
10,train,1.5057844877243043,4.5076884698576665,2.172387813087382
10,val,1.491565656542778,4.444047927755857,2.1518743758545567
