experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,min_query_pos,seed,lr,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,test_loss_ckpt_answer_loss,test_loss_ckpt_answer_accuracy,test_loss_ckpt_exact_match,test_acc_ckpt_answer_loss,test_acc_ckpt_answer_accuracy,test_acc_ckpt_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_final_transition768_mamba2_depth4_L128_minnull_kv16_vocab768_train20000_seed44,outputs/MQAR/mqar_final_transition768_mamba2_depth4_L128_minnull_kv16_vocab768_train20000_seed44,128,16,768,,44,0.0003,mamba2_lm,,,256,2063040,20,20,0.03423185,0.99187500,0.03271054,0.99290625,0.89100000,0.03271054,0.99290625,0.89100000,0.03271054,0.99290625,0.89100000,0.00130208,111.988467,2026-05-05T21:59:27.590204+00:00,ok
