experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,seed,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_ms_gated_stride2_len128,outputs/MQAR/mqar_ms_gated_stride2_len128,128,16,1024,42,multiscale_mamba2_lm,gated,2,256,3160992,10,5,6.28598901,0.00200000,6.28845624,0.00143750,0.00000000,0.00097656,22.676394,2026-05-05T20:20:13.655855+00:00,ok
