epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.5490413040161135,256.99106146951556,0.005140625,0.0
1,val,5.561170364379882,260.1271017316307,0.00440625,0.0
2,train,5.458061909484863,234.6422255277026,0.034853125,0.0
2,val,5.502174407958984,245.22457122657244,0.0323125,0.0
3,train,5.208015885925293,182.73113885160706,0.061940625,0.0
3,val,5.349533172607422,210.51000308925842,0.0541875,0.0
4,train,4.734887052154541,113.85059881213435,0.09435625,0.0
4,val,5.073293472290039,159.69942780695584,0.06153125,0.0
5,train,2.2295279960632324,9.29547754186765,0.554303125,0.0
5,val,2.5798434219360353,13.195071939082075,0.467125,0.0
6,train,0.21153612678050995,1.235574602154864,0.970071875,0.61905
6,val,0.31348505687713624,1.3681850176522283,0.94125,0.388
7,train,0.034751414889097214,1.0353623011546378,0.99861875,0.978
7,val,0.07185196328163147,1.0744962673881862,0.989375,0.842
8,train,0.012154459267854691,1.0122286248842947,0.999990625,0.99985
8,val,0.035044582843780515,1.0356658807005463,0.9950625,0.926
9,train,0.006969294615834952,1.0069936366656709,1.0,1.0
9,val,0.023691572308540344,1.0239744471066423,0.99690625,0.953
10,train,0.004809414917230606,1.0048209987161403,1.0,1.0
10,val,0.018722029209136962,1.0188983852598024,0.99746875,0.9605
11,train,0.0035981427278369664,1.003604623814342,1.0,1.0
11,val,0.015634215712547302,1.0157570694687221,0.99759375,0.9625
12,train,0.0028280443523079155,1.0028320470421093,1.0,1.0
12,val,0.013211564779281617,1.0132992231104296,0.9980625,0.9695
13,train,0.0022768903359770775,1.0022794844192189,1.0,1.0
13,val,0.01176071259379387,1.0118301416857227,0.998125,0.971
14,train,0.0018709372160956265,1.0018726885111462,1.0,1.0
14,val,0.010337724536657333,1.0103913434174139,0.99853125,0.977
15,train,0.0015656142408028244,1.0015668404546207,1.0,1.0
15,val,0.009275215059518813,1.0093183631662,0.9984375,0.976
16,train,0.0013250425003468991,1.001325920757027,1.0,1.0
16,val,0.008451381146907806,1.008487194889319,0.99846875,0.976
17,train,0.0011344707937911154,1.0011351145491996,1.0,1.0
17,val,0.007636794060468674,1.0076660287445989,0.99865625,0.979
18,train,0.0009802162423729896,1.0009806968113215,1.0,1.0
18,val,0.0070159658789634705,1.0070406354273937,0.9989375,0.9835
19,train,0.0008516352945007384,1.0008519980388062,1.0,1.0
19,val,0.006538089483976364,1.0065595094474606,0.99878125,0.981
20,train,0.0007445606835186482,1.000744837937631,1.0,1.0
20,val,0.006017182797193528,1.0060353224064649,0.998875,0.9825
