epoch,split,loss,perplexity,bpc
1,train,2.5102378527323403,12.307857169843237,3.6215077015887074
1,val,2.139092514395714,8.49172801030641,3.0860581625214
2,train,2.0095170895258585,7.459714103292496,2.899120339640579
2,val,1.9302773447036743,6.891421275753059,2.784801552744307
3,train,1.8581154505411783,6.4116423216468,2.68069394589492
3,val,1.7950794484615327,6.019952978811272,2.5897522182971486
4,train,1.7375960270563762,5.6836636127678615,2.506821171302599
4,val,1.693114494204521,5.4363859583702885,2.4426478844460884
5,train,1.6594993432362874,5.256678393932225,2.3941514728454836
5,val,1.6214394545555115,5.060369248028137,2.3392426601889422
6,train,1.6152716875076294,5.029254123388639,2.3303444532556044
6,val,1.5648133677244187,4.781782417677561,2.257548485532777
7,train,1.553796903292338,4.729393183657449,2.241655086928484
7,val,1.5263752971887588,4.601467605056998,2.2020940717896402
8,train,1.5220934311548868,4.581806859590998,2.195916644896822
8,val,1.495284001469612,4.4606031908373405,2.1572388136408147
9,train,1.4928788185119628,4.449887515807147,2.1537688681153835
9,val,1.4707044640779494,4.35230010043631,2.1217780369385184
10,train,1.4679022153218588,4.340120945374624,2.117735246554769
10,val,1.4492812381982803,4.260051452237143,2.0908708552020756
